Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
OLIVEIRA, E. A.	EMANUELLE ALBUQUERQUE DE OLIVEIRA	Biblioteca Central Zila Mamede - BCZM	889834000108.0	26/10/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Residential architecture;Modernist Architecture;Moacyr Gomes;project analysis	HISTÓRIA DA ARQUITETURA, DO URBANISMO E DO TERRITÓRIO	Sim	24.0	Sim	RUBENILSON BRAZAO TEIXEIRA	Arquitetura Residencial;Arquitetura Modernista;Moacyr Gomes;Análise de Projeto		23001011024P1		240.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Da formação carioca à prática potiguar: estratégias projetuais na arquitetura residencial do arquiteto Moacyr Gomes na década de 1970.		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
PACHECO, G. H. S.	GIOVANI HUDSON SILVA PACHECO	Biblioteca Central Zila Mamede - BCZM	33654831000136.0	11/03/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPq/CAPES	Ensino e Pesquisa	PORTUGUES	Arquitetura bioclimática;Habitação;Recomendações Projetuais	TECNOLOGIA E CONFORTO NO AMBIENTE CONSTRUÍDO	Sim	24.0	Sim	ALDOMAR PEDRINI	Arquitetura bioclimática;Habitação;Recomendações Projetuais		23001011024P1		128.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	DETERMINAÇÃO DE RECOMENDAÇÕES BIOCLIMÁTICAS PARA HABITAÇÃO DE INTERESSE SOCIAL DE QUATRO CLIMAS DO RIO GRANDE DO NORTE.		PROJETO, MORFOLOGIA E TECNOLOGIA DO AMBIENTE CONSTRUÍDO 
OLIVEIRA, B. L. F.	BARBARA LAIS FELIPE DE OLIVEIRA	Biblioteca Central Zila Mamede - BCZM	889834000108.0	01/06/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	wooden architecture;prefabricated wood structures;wooden architecture projects;feasibility;warm and humid climate	PROJETO DE ARQUITETURA	Sim	24.0	Sim	EDNA MOURA PINTO	arquitetura em madeira;pré-fabricação em madeira;projeto em madeira;viabilidade;clima quente úmido		23001011024P1		163.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	EDIFICAÇÕES DE BAIXO IMPACTO AMBIENTAL EM MADEIRA PARA O CLIMA QUENTE ÚMIDO		PROJETO, MORFOLOGIA E TECNOLOGIA DO AMBIENTE CONSTRUÍDO 
SOUSA, R. G.	REBECA GRILO DE SOUSA	Biblioteca Central Zila Mamede - BCZM	889834000108.0	26/08/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Profissional Autônomo	PORTUGUES	Demolition;Representations;Sensibilities;Urban Improvements	HISTÓRIA DA ARQUITETURA, DO URBANISMO E DO TERRITÓRIO	Sim	24.0	Sim	GEORGE ALEXANDRE FERREIRA DANTAS	Demolições;Representações;Sensibilidades;Melhoramentos Urbanos		23001011024P1		205.0			Outros	DISSERTAÇÃO	Colaborador	Escombros e vestígios: os debates sobre os arrasamentos nas reformas urbanas das cidades brasileiras (RIo de Janeiro, São Paulo e Recife no início do século XX)		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
SILVA, E. R.	EUDES RAONY SILVA	Biblioteca Central Zila Mamede - BCZM		01/08/2016		Ensino e Pesquisa	PORTUGUES	Built heritage;Space Syntax;Old towns;João Pessoa	MORFOLOGIA, USOS E PERCEPÇÃO DO AMBIENTE.	Sim		Sim	JOSE CLEWTON DO NASCIMENTO	Patrimônio edificado;Sintaxe Espacial;Centros Antigos;João Pessoa		23001011024P1	MORFOLOGIA, ARQUITETURA E GEOPROCESSAMENTO: CONSTRUINDO UM ATLAS DO PATRIMÔNIO ARQUITETURAL DO RIO GRANDE DO NORTE	165.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	EUDES RAONY SILVA		PROJETO, MORFOLOGIA E TECNOLOGIA DO AMBIENTE CONSTRUÍDO
JACOME, M. F. T.	MARIA DE FATIMA TORRES JACOME	Biblioteca Central Zila Mamede - BCZM		29/01/2016		Ensino e Pesquisa	PORTUGUES	Interdisciplinarity.;Integration.;Teaching architectural design	PROJETO DE ARQUITETURA	Sim		Sim	NATALIA MIRANDA VIEIRA DE ARAUJO	Interdisciplinaridade.;Integração.;Ensino de projeto de arquitetura		23001011024P1		229.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	INTEGRAÇÃO E INTERDISCIPLINARIDADE NO PROCESSO ENSINO/APRENDIZAGEM DE PROJETO: O CURSO DE ARQUITETURA E URBANISMO DA UNIVERSIDADE POTIGUAR DE MOSSORÓ/RN	1.0	PROJETO, MORFOLOGIA E TECNOLOGIA DO AMBIENTE CONSTRUÍDO 
OLIVEIRA, M. S.	MARCIA SILVA DE OLIVEIRA	Biblioteca Central Zila Mamede - BCZM		12/12/2016			PORTUGUES	Neighborhood;Everyday Life;Social Life;Nova Descoberta;Henri Lefebvre	ESTRUTURAÇÃO E GESTÃO DO TERRITÓRIO	Sim		Sim	AMADJA HENRIQUE BORGES	Bairro;Vida Cotidiana;Vida Social Urbana;Nova Descoberta;Henri Lefebvre		23001011024P1		345.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	No Encontro da Vida Cotidiana, Novas Descobertas em Bairro e Vida de Bairro	1.0	URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
SANTANA, C. M. N.	CAMILA MARIA NOGUEIRA DE SANTANA	Biblioteca Central Zila Mamede - BCZM		15/02/2016		Ensino e Pesquisa	PORTUGUES	urban center;dwell;ways of dwelling;Fortaleza city center	MORFOLOGIA, USOS E PERCEPÇÃO DO AMBIENTE.	Sim		Sim	JOSE CLEWTON DO NASCIMENTO	centro urbano;habitar;modos de morar;centro da cidade de Fortaleza		23001011024P1		186.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	O CENTRO DE FORTALEZA COMO LUGAR DE MORADIA		PROJETO, MORFOLOGIA E TECNOLOGIA DO AMBIENTE CONSTRUÍDO 
CUNHA, L. J. B. F.	LEONARDO JORGE BRASIL DE FREITAS CUNHA	Biblioteca Central Zila Mamede - BCZM		12/04/2016		Outros	PORTUGUES	Fire Safety of Buildings [FSB];Compartimentation;Computer simulation	TECNOLOGIA E CONFORTO NO AMBIENTE CONSTRUÍDO	Sim		Sim	EDNA MOURA PINTO	Segurança Contra Incêndio em Edificações [SCIE];Compartimentação;Simulação computacional		23001011024P1		239.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	O DESEMPENHO DA COMPARTIMENTAÇÃO HORIZONTAL SELETIVA NA PROMOÇÃO DA SEGURANÇA CONTRA INCÊNDIO EM EDIFICAÇÕES: Simulação computacional como instrumento de avaliação em edificações universitárias.		PROJETO, MORFOLOGIA E TECNOLOGIA DO AMBIENTE CONSTRUÍDO 
MENEZES, A. O.	ADILSON OLIVEIRA DE MENEZES	Biblioteca Central Zila Mamede - BCZM		29/04/2016		Ensino e Pesquisa	PORTUGUES	Trabalho Social;Projeto de saneamento básico;Plano de habitação;Avaliação qualitativa.	POLÍTICA E PROJETO DA HABITAÇÃO SOCIAL	Sim		Sim	FRANCOISE DOMINIQUE VALERY	Trabalho Social;Projeto de saneamento básico;Plano de habitação;Avaliação qualitativa		23001011024P1		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	O TRABALHO SOCIAL DESENVOLVIDO NO BAIRRO NOSSA SENHORA DA APRESENTAÇÃO / NATAL-RN, VISTO PELOS TÉCNICOS DA PREFEITURA DO NATAL		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
INEICHEN, J. V.	JULIEN VINCENT INEICHEN CHITUNDA	Biblioteca Central Zila Mamede - BCZM	889834000108.0	18/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Empresas	PORTUGUES	educação, arquitetura e urbanismo, concepção colaborativa, atelier de arquitetura, atelierintensivo de curta duração, dispositivo pedagógico.	PROJETO DE ARQUITETURA	Sim	48.0	Sim	MAISA FERNANDES DUTRA VELOSO	educação,;arquitetura e urbanismo;concepção colaborativa;atelier de arquitetura;atelier intensivo de curta duração;dispositivo pedagógico		23001011024P1		0.0			Empresa Privada	TESE	CLT	O Workshop de Arquitetura e Urbanismo (W-AU) como dispositivo pedagógico para formação em concepção colaborativa.		PROJETO, MORFOLOGIA E TECNOLOGIA DO AMBIENTE CONSTRUÍDO 
SILVA, M. L. P.	MISSLENE PEREIRA DA SILVA	Biblioteca Central Zila Mamede - BCZM		27/10/2016		Ensino e Pesquisa	PORTUGUES	AEIS from Mãe Luiza;Areas and risk processes;informal settlements;planning and risk management;Municipal Plan for Risk Reduction in Natal	POLÍTICA E PROJETO DA HABITAÇÃO SOCIAL	Sim		Sim	RUTH MARIA DA COSTA ATAIDE	AEIS de Mãe Luiza;Áreas e processos de Risco;Assentamentos informais;Planejamento e gestão de riscos;Plano Municipal de Redução de Riscos de Natal		23001011024P1		216.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	OCUPAÇÕES EM RISCO: Um estudo urbanístico-ambiental das áreas de risco do bairro de Mãe Luiza. Natal/RN		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
FERREIRA, G. D.	GLENDA DANTAS FERREIRA	Biblioteca Central Zila Mamede - BCZM	889834000108.0	28/11/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Social Interest Housing.;Minha Casa, Minha Vida Housing Program.;Metropolitan Region.;Real Estate Agents.	POLÍTICA E PROJETO DA HABITAÇÃO SOCIAL	Sim	48.0	Sim	MARIA DULCE PICANCO BENTES SOBRINHA	Habitação de Interesse Social;Região Metropolitana.;Agentes do Imobiliário.;Programa Minha Casa, Minha Vida.		23001011024P1		294.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	PRODUÇÃO HABITACIONAL, AGENTES E TERRITÓRIO: UMA ANÁLISE DO PROGRAMA MINHA CASA, MINHA VIDA NA REGIÃO METROPOLITANA DE NATAL (2009 - 2014)		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
MOURA, J. M.	JESSICA MORAIS DE MOURA	Biblioteca Central Zila Mamede - BCZM	33654831000136.0	26/10/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPq/CAPES	Ensino e Pesquisa	PORTUGUES	Housing and Urban Policies;Programa Minha Casa, Minha Vida;Master Plan;Macrozoning.	POLÍTICA E PROJETO DA HABITAÇÃO SOCIAL	Sim	24.0	Sim	MARIA DULCE PICANCO BENTES SOBRINHA	Políticas Habitacional e Urbana;Programa Minha Casa, Minha Vida;Plano Diretor;Macrozoneamento.		23001011024P1		159.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	PROGRAMA MINHA CASA, MINHA VIDA E PLANO DIRETOR: HABITAÇÃO E POLÍTICA URBANA NA REGIÃO METROPOLITANA DE NATAL		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
BARRETO, M. P.	MARCIO PEREIRA BARRETO	Biblioteca Central Zila Mamede - BCZM	33654831000136.0	15/07/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPq/CAPES	Profissional Autônomo	PORTUGUES	Micro Region of Baixa Verde;Rio Grande do Norte;Housing Policy;Urban Politic;Programa Minha Casa, Minha Vida	POLÍTICA E PROJETO DA HABITAÇÃO SOCIAL	Sim	24.0	Sim	FRANCOISE DOMINIQUE VALERY	Programa;Microrregião;Política Habitacional;Política Urbana;Programa Minha Casa, Minha Vida		23001011024P1		169.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	PROGRAMA MINHA CASA, MINHA VIDA EM MUNICÍPIOS DE PEQUENO PORTE: EFEITOS NA MICRORREGIÃO DE BAIXA VERDE/RN		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
MAMERI, S. F.	SILVANA FERRACCIU MAMERI	Biblioteca Central Zila Mamede - BCZM	889834000108.0	01/09/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Profissional Autônomo	PORTUGUES	Urban project;Form;Environment;Everyday life;Urban informality	POLÍTICA E PROJETO DA HABITAÇÃO SOCIAL	Sim	48.0	Sim	MARIA DULCE PICANCO BENTES SOBRINHA	Projeto Urbano;Forma;Ambiente;Cotidiano;Informalidade urbana		23001011024P1		233.0			Outros	TESE	Colaborador	PROJETO URBANO EM ASSENTAMENTOS DE ORIGEM INFORMAL: FORMA, AMBIENTE E INSTRUMENTOS DE ACESSO À TERRA URBANIZADA NO COTIDIANO DE MÃE LUIZA, NATAL/RN		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
COSTA, S. S.	SIMONE DA SILVA COSTA	Biblioteca Central Zila Mamede - BCZM	889834000108.0	28/04/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Housing Provision;Right to the City;Minha Casa Minha Vida;Ação Civil Pública;Social Habitation	POLÍTICA E PROJETO DA HABITAÇÃO SOCIAL	Sim	36.0	Sim	FRANCOISE DOMINIQUE VALERY	Provisão habitacional;Direito à Cidade;Programa Minha Casa Minha Vida;Ação Civil Pública;Habitação social		23001011024P1		274.0			Instituição de Ensino e Pesquisa	TESE	CLT	PROVISÃO HABITACIONAL E A (DES) CONSTRUÇÃO DO DIREITO A CIDADE: UM OLHAR SOBRE A AÇÃO CIVIL PÚBLICA COMO INSTRUMENTO DE ANALISE DO PMCMV.		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
DONEGAN, L.	LUCY DONEGAN	Biblioteca Central Zila Mamede - BCZM	889834000108.0	04/03/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Architecture;Society;urban vitality;beaches;Natal	MORFOLOGIA, USOS E PERCEPÇÃO DO AMBIENTE.	Sim	48.0	Sim	EDJA BEZERRA FARIA TRIGUEIRO	Arquitetura;Sociedade;vitalidade urbana;praias;Natal		23001011024P1		310.0			Instituição de Ensino e Pesquisa	TESE	CLT	Qual é a sua praia? Arquitetura e Sociedade em praias de Natal-RN.		PROJETO, MORFOLOGIA E TECNOLOGIA DO AMBIENTE CONSTRUÍDO 
PINHEIRO, D. N. V.	DANIEL NICOLAU DE V PINHEIRO	Biblioteca Central Zila Mamede - BCZM		06/12/2016			PORTUGUES	real estate value capture;value appreciation;land rent;taxes.	ESTRUTURAÇÃO E GESTÃO DO TERRITÓRIO	Sim		Sim	MARCIO MORAES VALENCA	Recuperação de mais-valias fundiárias urbanas;valorização;renda;impostos		23001011024P1		132.0				DISSERTAÇÃO	Servidor Público	RECUPERAÇÃO DE MAIS-VALIAS FUNDIÁRIAS URBANAS EM NATAL: ESTUDO SOBRE A VALORIZAÇÃO DO SOLO E OS EFEITOS DOS INVESTIMENTOS PRÉ/PÓS COPA DO MUNDO 2014.		URBANIZAÇÃO PROJETOS E POLÍTICAS FÍSICO-TERRITORIAIS
NETO, F. R. V.	FRANCISCO ROCHA VASCONCELOS NETO	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		19/08/2016			PORTUGUES	Cultural center;Architectural design;Urbanity;Integration;Intermodality;Accessibility;Public vs Private;Intervention in historical site		Sim		Sim	EDNA MOURA PINTO	Centro cultural;Projeto de Arquitetura;Urbanidade;Integração;Intermodalidade;Acessibilidade;Público x Privado;Intervenção em Sítio histórico		23001011052P5		228.0				DISSERTAÇÃO		CAIS DE MEMÓRIA: Espaço para vivências afetivas com a urbanidade de Natal		
BARROS, D.	DOMINIQUE BARROS	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		12/08/2016			PORTUGUES	Architecture;flexibility;modulation;university residence		Sim		Sim	VIRGINIA MARIA DANTAS DE ARAUJO	Arquitetura;flexibilidade;modulação;residência universitária		23001011052P5		224.0				DISSERTAÇÃO		CAMPUS 5 - UFRN - Uma proposta flexível de residência universitária		
AQUINO, A. A. L.	AULO ANDRE LEITE DE AQUINO	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		22/08/2016			PORTUGUES	Project;Construction site;Shipping Container;Environmental comfort		Sim		Sim	BIANCA CARLA DANTAS DE ARAUJO	Projeto;Canteiro de obras;Container;Conforto ambiental		23001011052P5		255.0				DISSERTAÇÃO		CANTEIRO DE OBRAS EM CONSTRUÇÃO: O container naval adaptado à arquitetura		
MACEDO, A. L. G.	ANDRE LUIS GOMES DE MACEDO	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		26/07/2016			PORTUGUES	Serra de São Bento / RN;high standard residence;water reuse;energy efficiency;bioclimatic architecture		Sim		Sim	RUBENILSON BRAZAO TEIXEIRA	Serra de São Bento/RN;residência de alto padrão;reuso de água;eficiência energética;arquitetura bioclimática		23001011052P5		238.0				DISSERTAÇÃO		CASA CAMELO ? Quando a casa se adéqua ao meio: Proposta arquitetônica para residência unifamiliar de alto padrão levando em consideração aspectos ambientais sustentáveis de gestão de água, energia e condicionantes bioclimáticas		
RAMOS, H. S. M.	HENRIQUE SERGIO MACEDO RAMOS	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		29/08/2016			PORTUGUES	Natural birth center;humanized childbirth;health systems architecture;adaptive design		Sim		Sim	EDJA BEZERRA FARIA TRIGUEIRO	Projeto;Empreendimento comercial;Urbanidade;Sintaxe espacial		23001011052P5		208.0				DISSERTAÇÃO		CENTRO COMERCIAL AVENIDA: UM ESPAÇO ABERTO À CIDADE		
ANDRADE, A. C. B. L.	ALINE CHRISTIANE BEZERRA LOPES DE ANDRADE	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		19/08/2016			PORTUGUES	Natural birth center;humanized childbirth;health systems architecture;adaptive design	PROJETO DE ARQUITETURA	Sim		Sim	GLEICE VIRGINIA MEDEIROS DE AZAMBUJA ELALI	Centro de parto normal;parto humanizado;arquitetura de sistemas de saúde;projeto adaptável		23001011052P5		160.0				DISSERTAÇÃO		CENTRO DE PARTO NORMAL PERI-HOSPITALAR: PROPOSTA ARQUITETÔNICA PARA UMA UNIDADE ADAPTÁVEL		PROJETO, MORFOLOGIA E CONFORTO NO AMBIENTE CONSTRUÍDO
CALDAS, G. B.	GIULIANO BEZERRA CALDAS	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		20/05/2016			PORTUGUES	Projeto;edifícios multifuncionais;estratégias bioclimáticas;qualidade ambiental interna		Sim		Sim	MAISA FERNANDES DUTRA VELOSO	Projeto;edifícios multifuncionais;estratégias bioclimáticas;qualidade ambiental interna		23001011052P5		141.0				DISSERTAÇÃO		EDIFÍCIO MULTIFUNCIONAL HOLANDA		
BULHOES, F. R. A.	FLAVIO RODRIGO DE ARAUJO BULHOES	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		19/08/2016			PORTUGUES	Vertical multi-family residential;flexibility;architectural reprogramming;open architecture		Sim		Sim	SOLANGE VIRGINIA GALARCA GOULART	Residencial multifamiliar;vertical;flexibilidade;reprogramação arquitetônica;arquitetura aberta		23001011052P5		92.0				DISSERTAÇÃO		EDIFÍCIO RESIDENCIAL COM UNIDADES FLEXÍVEIS: UM PROJETO ESTRATÉGICO PARA UM ESPAÇO ADAPTÁVEL		
BRITO, T. C.	THIAGO DE CARVALHO BRITO	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		16/08/2016			PORTUGUES	Bioclimatic architecture and landscape;Community buildings;Gramorezinho		Sim		Sim	PAULO JOSE LISBOA NOBRE	Arquitetura bioclimática e paisagística;Edifícios Comunitários;Gramorezinho		23001011052P5		189.0				DISSERTAÇÃO		ESPAÇO VERDE INTEGRADOR: Uma proposta de Centro Comunitário para a comunidade de Gramorezinho ? Natal/RN		PROJETO, MORFOLOGIA E CONFORTO NO AMBIENTE CONSTRUÍDO
CAVALCANTI, E. F.	EMERSON FERNANDES CAVALCANTI	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		20/08/2016			PORTUGUES	Social Housing;flexibility;expansion;thermal performance;architectural design		Sim		Sim	MARCELO BEZERRA DE MELO TINOCO	Habitação de interesse social;flexibilidade;ampliação;expansibilidade;desempenho térmico;projeto de arquitetura		23001011052P5		161.0				DISSERTAÇÃO		EXPANSIBILIDADE EM EDIFICAÇÕES VERTICAIS: UMA PROPOSTA DE HABITAÇÃO DE INTERESSE SOCIAL TIPO APARTAMENTO PARA PARNAMIRIM/RN		
JUNIOR, F. R. B.	FRANCISCO DA ROCHA BEZERRA JUNIOR	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		02/08/2016			PORTUGUES	Mulfamiliar residence;modern and contemporary architecture;contemporary family arrangements;Social Housing;Flexibility		Sim		Sim	MARCELO BEZERRA DE MELO TINOCO	Habitação Social;Flexibilidade;Residência Mulfamiliar;Arquitetura moderna e contemporânea;Arranjos familiares contemporâneos		23001011052P5		222.0				DISSERTAÇÃO		HABITAÇÃO SOCIAL EVOLUTIVA: Estratégias de flexibilidade para elaboração de projetos de habitação de interesse social. Uma proposta para Mãe Luiza/Natal-RN		
FONTENELLE, A. P.	ADLER PEREIRA FONTENELLE	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		10/08/2016			PORTUGUES	Architectural Design;Vertical Collective Housing;Architecture in Steel Structure prefabrication;industrialization;modularization.		Sim		Sim	MARCELO BEZERRA DE MELO TINOCO	Projeto de Arquitetura;Habitação Vertical Coletivo;Arquitetura em Estrutura Metálica.		23001011052P5		97.0				DISSERTAÇÃO		PROJETO ARQUITETÔNICO DE UM EDIFÍCIO RESIDENCIAL VERTICALIZADO		PROJETO, MORFOLOGIA E CONFORTO NO AMBIENTE CONSTRUÍDO
OLIVEIRA, C. H.	CESAR HENRIQUE DE OLIVEIRA	BIBLIOTECA SETORIAL DE ARQUITETURA E URBANISMO - CT		17/08/2016			PORTUGUES	Draft Architecture;Educational Building;Flexibility;Bioclimatic Architecture.		Sim		Sim	GEORGE ALEXANDRE FERREIRA DANTAS	Anteprojeto de Arquitetura;Edifício Educacional;Flexibilidade;Arquitetura Bioclimática		23001011052P5		232.0				DISSERTAÇÃO		Um lugar onde os espaços ensinam: anteprojeto arquitetônico de uma escola infantil e fundamental I em Parnamirim		
SILVA, J. B.	JOAO BATISTA DA SILVA			31/05/2016		Ensino e Pesquisa	PORTUGUES	Traffic Sign;Reversible lanes;Usability;Driver simulators;Unity 3D	ERGONOMIA DE PRODUTO E AMBIENTE CONSTRUÍDO	Sim		Sim	OLAVO FONTES MAGALHAES BESSA	Sinalização de trânsito;Faixas reversíveis;Usabilidade;Simuladores de direção;Unity 3D		23001011062P0		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	AVALIAÇÃO DE USABILIDADE DA SINALIZAÇÃO DE CONTROLE  DE FAIXAS REVERSÍVEIS UTILIZANDO UM SIMULADOR DE  DIREÇÃO		ERGODESIGN
SOUSA, A. G.	ANDRE GRILO DE SOUSA			30/06/2016		Ensino e Pesquisa	PORTUGUES	Human-Computer Interaction;Information Technology;User Satisfaction;Qualitative Methods;Academic Management	INTERAÇÃO HUMANO-COMPUTADOR E ERGONOMIA INFORMACIONAL	Sim		Sim	TASSOS LYCURGO GALVAO NUNES	Interação Humano-Computador;Tecnologia da Informação;Satisfação do usuário;Métodos qualitativos;Gestão Acadêmica		23001011062P0		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	DESIGNDE INTERFACES E ARQUITETURA DA INFORMAÇÃO EM SISTEMAS DE GESTÃO ACADÊMICA: REDESIGN DO SIPAC-UFRN		ERGODESIGN
MAIA, M. P.	MARCELO PEREIRA MAIA			12/04/2016		Ensino e Pesquisa	PORTUGUES	Usability Testing;Mobile devices;Interface Standards;Human Computer Interaction	INTERAÇÃO HUMANO-COMPUTADOR E ERGONOMIA INFORMACIONAL	Sim		Sim	TASSOS LYCURGO GALVAO NUNES	Teste de Usabilidade;Dispositivos Móveis;Padrões de Interface;Interação Humano Computador		23001011062P0		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	Estudo da Usabilidade do Sistema SIGAA Mobile Android da UFRN: identificando diretrizes de interfaces a serem utilizadas como recomendações no processo de desenvolvimento das funcionalidades deste sistema		ERGODESIGN
SOUZA, C. B. M.	CHARLES BAMAM MEDEIROS DE SOUZA			12/08/2016		Ensino e Pesquisa	PORTUGUES	User experience;Digital textbook;Tablet;User Centered Design	INTERAÇÃO HUMANO-COMPUTADOR E ERGONOMIA INFORMACIONAL	Sim		Sim	MARCOS ALBERTO ANDRUCHAK	Experiência do usuário;Livro didático Digital;Tablet;Design Centrado no Usuário		23001011062P0		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	EXPERIÊNCIA DO USUÁRIO NO USO DE LIVRO DIDÁTICO DIGITAL		ERGODESIGN
GUSMÃO, E. H. O.	EDUARDO HENRIQUE OLIMPIO DE GUSMAO			05/05/2016		Ensino e Pesquisa	PORTUGUES	Usability evaluation;Learning Management System;Moodle;E-learning;Mandacaru;Cooperative evaluation;Ergonomic inspection;Quis	INTERAÇÃO HUMANO-COMPUTADOR E ERGONOMIA INFORMACIONAL	Sim		Sim	JOSE GUILHERME DA SILVA SANTA ROSA	Avaliação de Usabilidade;Ambiente Virtual de Aprendizado;Moodle;Educação à Distância;Mandacaru;EaD;Avaliação cooperativa;Inspeção ergonômica;QUIS		23001011062P0		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	MOODLE MANDACARU: ESTUDO SOBRE A USABILIDADE DA INTERFACE NO CONTEXTO DE INTERAÇÃO DO ALUNO COM AMBIENTE CONSTRUIDO		ERGODESIGN
LINS, C. L. A. C.	CLARISSA LORENA ALVES COELHO LINS			13/05/2016		Ensino e Pesquisa	PORTUGUES	Prototyping;Usability;Cooperative evaluation	INTERAÇÃO HUMANO-COMPUTADOR E ERGONOMIA INFORMACIONAL	Sim		Sim	ANDRE LUIS SANTOS DE PINHO	Prototipagem;Usabilidade;Avaliação Cooperativa		23001011062P0		0.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	O PROCESSO DE REDESIGN DO PORTAL DA COOPERAÇÃO E A CRIAÇÃO  DA FERRAMENTA ORÁCULO: LEVANTAMENTO DAS NECESSIDADES PARA O  PROTÓTIPO E AVALIAÇÃO		ERGODESIGN
