Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
GONÇALVES, L. F.	LEANDRO FORGIARINI DE GONCALVES	Biblioteca da Faculdade de Arquitetura	889834000108.0	06/10/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Place;Idea;Architecture;Transdiciplinarity;Phenomenology	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim	48.0	Sim	LINEU CASTELLO	Lugar;Ideia;Arquitetura;Trasdiciplinaridade;Fenomenologia		42001013049P8	O Estado-da-Arte de Lugar. Evolução de um conceito	156.0			Instituição de Ensino e Pesquisa	TESE	CLT	IDEIAS DE LUGAR: APORTES TRANSDISCIPLINARES PARA O ENTENDIMENTO DO SENTIDO DE LUGAR NA ARQUITETURA	1	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
SOUZA, L. F.	LILIAN FREITAS DE SOUZA	Faculdade de Arquitetura		30/11/2017		Ensino e Pesquisa	PORTUGUES	display case;lighting;computational simulation;spatiality;DiaLux	HABITABILIDADE DA EDIFICAÇÃO E DA URBANIZAÇÃO	Sim		Sim	HEITOR DA COSTA SILVA	vitrina;iluminação,;simulação computacional;espacialidade;DiaLux		42001013049P8		158.0			Empresa Privada	DISSERTAÇÃO	CLT	Iluminação-sistemas artificiais em vitrinas de centros de compras	1	PROJETO DE ARQUITETURA E URBANISMO
FERREIRA, G. Z.	GUILHERME ZAMBONI FERREIRA	Faculdade de Arquitetura	889834000108.0	14/12/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Lo-fi. Collage;Fragments. Ad hoc. Post-production. Repair.	TIPOLOGIAS ARQUITETÔNICAS E MORFOLOGIA URBANA	Sim	12.0	Sim	FERNANDO FREITAS FUAO	Lo-fi. Collage;Fragmentos. Ad hoc. Pós-produção. Reparação.		42001013049P8		271.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Lo-fi. Aproximações e Processos Criativos. Da fonografia à arquitetura	1	PROJETO DE ARQUITETURA E URBANISMO
SCHMITT, F. J.	FERNANDA JUNGES SCHMITT	Biblioteca da Faculdade de Arquitetura	889834000108.0	23/10/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Spatial Quality;Architecture;City;Spatiality;Urbanity;Walkability	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim	24.0	Sim	DOUGLAS VIEIRA DE AGUIAR	Caminhada;Qualidade Espacial;Espacialidade;Urbanidade;Caminhabilidade		42001013049P8	Sobre a qualidade espacial em arquitetura	188.0				DISSERTAÇÃO		O tema da qualidade espacial e a utilização da caminhada como método de estudo em arquitetura e urbanismo	1	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
VILLAR, H. H. B. B.	HEVELYN HILDA BAER BARBOSA VILLAR	Biblioteca Setorial da Faculdade de Arquitetura		24/07/2017		Ensino e Pesquisa	PORTUGUES	Order;Formal Clarity;Architecture	FUNDAMENTOS TEÓRICOS E METODOLÓGICOS DA ARQUITETURA	Sim		Sim	EDSON DA CUNHA MAHFUZ	Ordem;Clareza Formal;Arquitetura		42001013049P8	Materiais da Arquitetura Moderna. Repertório formal e procedimentos projetuais.	377.0				TESE		Ordem e clareza formal em arquitetura	1	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
BIASSI, P. B.	PRISCILLA BITTENCOURT BIASSI	Biblioteca da Faculdade de Arquitetura		10/08/2017		Ensino e Pesquisa	PORTUGUES	arquitecture;construction;housing;Le Corbusier;Unité d?habitation	TIPOLOGIAS ARQUITETÔNICAS E MORFOLOGIA URBANA	Sim		Sim	ANDREA SOLER MACHADO	arquitetura;construção;habitar;Le Corbusier;Unité d?habitation		42001013049P8	LE CORBUSIER NA AMÉRICA DO SUL	333.0			Outros	DISSERTAÇÃO	Colaborador	Quem conta um conto aumenta um ponto? A odisséia de Le Corbusier na construção da Unité d'habitation de Marselha	1	PROJETO DE ARQUITETURA E URBANISMO
OLIVO, P. B.	PAULA BEM OLIVO	Biblioteca da Faculdade de Arquitetura	889834000108.0	11/10/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social		PORTUGUES	renovation;Torino Esposizioni;Nervi	ARQUITETURA BRASILEIRA E CULTURA DISCIPLINAR	Sim	12.0	Sim	ANA CAROLINA SANTOS PELLEGRINI	reforma;Torino Esposizioni;Nervi		42001013049P8	PROJETO E PATRIMÔNIO: ARQUITETURAS EXTEMPORÂNEAS	169.0			Empresa Privada	DISSERTAÇÃO	CLT	Torino Esposizioni: Um edifício extemporâneo	1	TEORIA, HISTORIA E CRITICA DA ARQUITETURA
BLOMKER, A.	ANGELINA BLOMKER	Biblioteca Setorial da Faculdade de Arquitetura		10/03/2017		Ensino e Pesquisa	PORTUGUES	Architecture;Habitation	TIPOLOGIAS ARQUITETÔNICAS E MORFOLOGIA URBANA	Sim		Sim	ANDREA SOLER MACHADO	Arquitetura;Habitação;Le Corbusier 1887-1965		42001013049P8	Arquitetura moderna em margens aquáticas: a cidade ideal de Le Corbusier	153.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Vila Savoye e Casa Curutchet: dos cinco aos dez pontos corbusianos.	1	PROJETO DE ARQUITETURA E URBANISMO
MACEDO, L. F.	LUIZA FERREIRA DE MACEDO		889834000108.0	01/12/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	sustainable development;Design;Social Innovation;Porto Alegre;Collaborative Projects	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim	24.0	Sim	JULIO CARLOS DE SOUZA VAN DER LINDEN	Desenvolvimento sustentável;Design;Inovação social;Porto Alegre;Projeto Colaborativo		42001013096P6		148.0			Outros	DISSERTAÇÃO	CLT	A contribuição da Zona de Inovação Sustentável de Porto Alegre (ZISPOA) para projetos colaborativos voltados para cidades	1	DESIGN E TECNOLOGIA
Oliveira, M. S.	MARIANA SCHMIDT DE OLIVEIRA		889834000108.0	22/03/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	Micro wind turbines;NACA profile;Wind tunnel;Design	MATERIAIS E PROCESSOS DE FABRICAÇÃO	Sim	20.0	Sim	LUIS HENRIQUE ALVES CANDIDO	Aerogeradores;Energia eólica;Túnel de vento;Design		42001013096P6		98.0			Outros	DISSERTAÇÃO	CLT	Análise de pás para aerogeradores de eixo horizontal aplicados à geração de microenergia	1	DESIGN E TECNOLOGIA
THORMANN, P. F.	PATRICIA FINKLER THORMANN			18/04/2017		Ensino e Pesquisa	PORTUGUES	Design;Instructional design;Mobile educational applications	DESIGN VIRTUAL	Sim		Sim	REGIO PIERRE DA SILVA	Design;Design instrucional;Dispositivos móveis;Teoria das cores		42001013096P6		175.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Aplicações educacionais mobile : a teoria das cores no processo de projeto em design	1	DESIGN E TECNOLOGIA
CIDADE, M. K.	MARIANA KUHL CIDADE		889834000108.0	15/09/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Agate;CO2 laser engraving;Microtomography;Vector drawings	FABRICAÇÃO E MATERIAIS	Sim	24.0	Sim	LAUREN DA CUNHA DUARTE	Agata;Corte e gravação a laser;Design de jóias;Microtomografia computadorizada		42001013096P6		106.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Design e tecnologia para a joalheria : microtomografia da gravação a laser CO2 em ágata e implicações para projetos com desenhos vetoriais	1	DESIGN E TECNOLOGIA
ASHTON, E. G.	ELISA GUERRA ASHTON		889834000108.0	01/08/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	Product design;Innovation;Materials selection;Multi-material products;Sustainability	FABRICAÇÃO E MATERIAIS	Sim	48.0	Sim	WILSON KINDLEIN JUNIOR	Design de produto;Materiais poliméricos;Reciclagem;Sustentabilidade		42001013096P6		124.0			Outros	TESE	CLT	Design, inovação e sustentabilidade : estudo da reciclagem de produtos multi-materiais poliméricos sem separação prévia	1	DESIGN E TECNOLOGIA
SILVA, L. S.	LUCIANO SANTOS DA SILVA			20/03/2017		Profissional Autônomo	PORTUGUES	3D scanning;Bionics;Parametric design;Reverse engineering	MATERIAIS E PROCESSOS DE FABRICAÇÃO	Sim		Sim	FABIO PINTO DA SILVA	Algoritmos;Biônica;Design;Digitalização tridimensional;Engenharia reversa		42001013096P6		114.0			Empresa Privada	DISSERTAÇÃO	CLT	Design paramétrico a partir da digitalização 3D de geometrias da natureza com padrão de crescimento espiral	1	DESIGN E TECNOLOGIA
ANDRIGHETTO, G. V.	GUSTAVO VITELO ANDRIGHETTO		889834000108.0	14/11/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	Design;Visual communication;Methodology;Project requirements;Designer and client	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim	24.0	Sim	JULIO CARLOS DE SOUZA VAN DER LINDEN	Design;Comunicação visual;Metodologia;Requisitos de projeto;Designer e cliente		42001013096P6		140.0			Outros	DISSERTAÇÃO	CLT	Elicitação dos requisitos em projetos de design de comunicação visual	1	DESIGN E TECNOLOGIA
BARROS, A. M.	ALEXANDRE MONTEIRO DE BARROS		93017663000108.0	28/09/2017	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DO RIO GRANDE DO SUL - Edital Pesquisador Gaúcho 06/2010	Ensino e Pesquisa	PORTUGUES	Conceptual Design;Design Knowledge;Knowledge Representation;Object-oriented;Product Design	REPRESENTAÇÃO E MODELAGEM	Sim	48.0	Sim	REGIO PIERRE DA SILVA	Desenvolvimento de produto;Design;Orientação a objetos		42001013096P6		150.0			Instituição de Ensino e Pesquisa	TESE	CLT	Framework para representação do conhecimento de projeto de produto aplicando o paradigma da orientação a objetos	1	DESIGN E TECNOLOGIA
BRENDLER, C. F.	CLARIANA FISCHER BRENDLER			06/04/2017		Ensino e Pesquisa	PORTUGUES	Product design development;Ergonomic requirements;Ergonomic analysis;Dynamic anthropometric parameters;Parametric Digital Human Model;Virtual simulation	PROJETO DE ARTEFATOS	Sim		Sim	FÁBIO GONCALVES TEIXEIRA	Desenvolvimento de projeto de produto;Requisitos ergonômicos;Análise ergonômica;Parâmetros antropométricos dinâmicos;Modelo Humano Digital Paramétrico;Simulação virtual		42001013096P6		341.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Modelo humano digital customizável para análise ergonômica virtual no projeto de produto	1	DESIGN E TECNOLOGIA
CURTIS, M. C. G.	MARIA DO CARMO GONCALVES CURTIS			25/09/2017		Ensino e Pesquisa	PORTUGUES	Industrial design;Interaction Factor;Product Design;Teaching design	FABRICAÇÃO E MATERIAIS	Sim		Sim	LIANE ROLDO	Desenvolvimento de produto;Design industrial;Ensino		42001013096P6		331.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	O fator interacional no desenvolvimento do projeto de produto : contribuição metodológica de Bornancini e Petzold	1	DESIGN E TECNOLOGIA
MARQUES, D. I. P.	DEBORA IDALGO PAIM MARQUES		889834000108.0	03/04/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	Fashion design;Brand;Microenterprise	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim	12.0	Sim	JULIO CARLOS DE SOUZA VAN DER LINDEN	Design de moda;Marca;Microemoresa		42001013096P6		171.0			Outros	DISSERTAÇÃO	CLT	O papel do design na construção de marca de microempresas de moda na cidade de Porto Alegre	1	DESIGN E TECNOLOGIA
ROSA, D. R.	DAIANA RUSCHEL ROSA		889834000108.0	19/10/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Empresas	PORTUGUES	product development;Design of textile surfaces;Tactile perception;Visual perception;Selection of textile materials	DESIGN VIRTUAL	Sim	16.0	Sim	FÁBIO GONCALVES TEIXEIRA	Desenvolvimento de produto;Design de superfície;Percepção tátil;Percepção visual;Seleção de materiais		42001013096P6		222.0			Empresa Privada	DISSERTAÇÃO	CLT	Processo para a seleção de materiais têxteis aplicada ao projeto de calçados com ênfase em atributos visuais e táteis de superfícies	1	DESIGN E TECNOLOGIA
CARDOSO, C. E.	CILENE ESTOL CARDOSO			18/04/2017		Ensino e Pesquisa	PORTUGUES	Design;Teaching/learning;Semiotics;Semantics	REPRESENTAÇÃO E MODELAGEM	Sim		Sim	JOYSON LUIZ PACHECO	Design;Ensino/aprendizagem;Semiótica;Semântica		42001013096P6		468.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Processos de significação no design : proposta de intervenção para disciplinas de Semiótica em cursos de graduação em design no Brasil	1	DESIGN E TECNOLOGIA
OLIVEIRA, G. G.	GEISA GAIGER DE OLIVEIRA			21/03/2017		Ensino e Pesquisa	PORTUGUES	Benchmarking;Design;Competitiveness;Information system	DESIGN VIRTUAL	Sim		Sim	MAURICIO MOREIRA E SILVA BERNARDES	Benchmarking;Design;Inovação;Sistemas de informação		42001013096P6	DIRETRIZES PARA AUMENTAR A COMPETITIVIDADE DE MICRO E PEQUENAS EMPRESAS BRASILEIRAS DESENVOLVEDORAS DE PRODUTOS E PRESTADORAS DE SERVIÇO ATRAVÉS DA GESTÃO DO DESIGN: PROPOSTA BASEADA NA ANÁLISE DE CASOS GAÚCHOS	322.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Proposição de um sistema de informação de benchmarking para empresas desenvolvedoras de produtos	1	DESIGN E TECNOLOGIA
PIRES, J. C. P.	JULIO CESAR PINHEIRO PIRES			07/03/2017		Ensino e Pesquisa	PORTUGUES	Information design;Wind energy;Information system;Web-based application	DESIGN VIRTUAL	Sim		Sim	BRANCA FREITAS DE OLIVEIRA	Design da informação;Energia eólica;Sistema de informação		42001013096P6		226.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Proposta de um sistema com aplicativo de simulação na área de energia eólica	1	DESIGN E TECNOLOGIA
PERGHER, B. S.	BRUNO SPANEVELLO PERGHER		889834000108.0	25/08/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	Virtual environment;Interaction design;Virtual Design;three-dimensional image	DESIGN VIRTUAL	Sim	24.0	Sim	JOSE LUIS FARINATTI AYMONE	Ambiente virtual;Design de interação;Design virtual;Imagem tridimensional		42001013096P6	DESIGN DE AMBIENTES VIRTUAIS DIGITAIS INTERATIVOS	269.0			Outros	DISSERTAÇÃO	CLT	Sistematização de criação de conteúdo interativo 3D (WEBGL) aplicado ao design virtual	1	DESIGN E TECNOLOGIA
SCHERER, F. V.	FABIANO DE VARGAS SCHERER			27/03/2017		Ensino e Pesquisa	PORTUGUES	Signage;Design method;User focused design	REPRESENTAÇÃO E MODELAGEM	Sim		Sim	AIRTON CATTANI	Sinalização;Metodologia de projeto;Design centrado no usuário		42001013096P6		388.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Sistematização e proposição de metodologia de projeto para sinalização espaço-usuário-informação	1	DESIGN E TECNOLOGIA
SOARES, S. J.	SUSANA DE JESUS SOARES		889834000108.0	27/03/2017	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	3D machining;Galvanometric machine;Laser engraving	MATERIAIS E PROCESSOS DE FABRICAÇÃO	Sim	24.0	Sim	FABIO PINTO DA SILVA	Corte e gravação a laser;Digitalização tridimensional;Ensaios de materiais;Usinagem		42001013096P6		138.0			Outros	DISSERTAÇÃO	CLT	Usinagem a laser de modelos 3D por meio da gravação de múltiplas camadas em máquinas galvanométricas pós-objetivas	1	DESIGN E TECNOLOGIA
LASCHUK, T.	TATIANA LASCHUK			03/03/2017		Ensino e Pesquisa	PORTUGUES	Surface design;Textile printing;Clothing making;Fashion;Project development	PRODUTOS INDUSTRIAIS, GRÁFICOS E SISTEMAS VISUAIS: INTERFACES TECNOLÓGICAS	Sim		Sim	EVELISE ANICET RUTHSCHILLING	Design de superfície;Estamparia;Indústria têxtil;Moda		42001013096P6		289.0			Instituição de Ensino e Pesquisa	TESE	CLT	Workflow para o desenvolvimento de projetos de design de superfície com foco em estamparia têxtil para a área da moda	1	DESIGN E TECNOLOGIA
FERNANDES, L. W.	LIVIA WINKEL FERNANDES	BCS - UFPel		19/10/2017		Ensino e Pesquisa	PORTUGUES	accessibility;perception;squares;parks;Pelotas.	PERCEPÇÃO E AVALIAÇÃO DO AMBIENTE URBANO PELO USUÁRIO	Sim		Sim	ADRIANA ARAUJO PORTELLA	acessibilidade;percepção;praças;parques;Pelotas.		42003016032P0	A PRÁTICA DO DESIGN SOCIAL	218.0			Empresa Pública ou Estatal	DISSERTAÇÃO	CLT	Acessibilidade em Praças e Parques: O caso do Parque Dom Antônio Zattera em Pelotas - RS	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
KURZ, M. N.	MONICA NAVARINI	BCS - UFPel		26/06/2017		Profissional Autônomo	PORTUGUES	Technology architecture;Coating mortar;. Sustainability.;Pathological manifestations	TECNOLOGIA E CONSERVAÇÃO DO AMBIENTE CONSTRUÍDO	Sim		Sim	ARIELA DA SILVA TORRES	Tecnologia da arquitetura;Resíduo de borracha;Argamassa de revestimento;Manifestações patológicas;. Sustentabilidade.		42003016032P0	Estudo da viabilidade do uso de resíduos para fabricação de elementos pré-moldados de concreto utilizados em edificações de baixa renda	184.0			Empresa Privada	DISSERTAÇÃO	CLT	ANÁLISE DA POTENCIALIDADE DO USO DE RESÍDUO DE BORRACHA DE PNEU, EM ARGAMASSA DE REVESTIMENTO EXTERNO, NA CIDADE DE PELOTAS/RS	1	QUALIDADE E TECNOLOGIA DO AMBIENTE CONSTRUÍDO
VIANNA, S. D.	SAIONARA DIAS VIANNA	BCS - UFPel		06/04/2017		Ensino e Pesquisa	PORTUGUES	Urban Planning Legislation;Solar Rights;Solar Envelope.	CONFORTO E SUSTENTABILIDADE DO AMBIENTE CONSTRUÍDO	Sim		Sim	CELINA MARIA BRITTO CORREA	Legislação urbanística;Direito ao Sol;Envelope solar		42003016032P0	A influência do soleamento no ambiente construído	201.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	Análise do ?Direito ao Sol? nos planos diretores de Pelotas ? RS, em zonas residenciais	1	QUALIDADE E TECNOLOGIA DO AMBIENTE CONSTRUÍDO
RIEMKE, E. M.	EDUARDO MATTAR RIEMKE	BCS - UFPel		22/09/2017		Ensino e Pesquisa	PORTUGUES	bioclimatic architecture;, energy efficiency;, decision support system;architectural design.	CONFORTO E SUSTENTABILIDADE DO AMBIENTE CONSTRUÍDO	Sim		Sim	ANTONIO CESAR SILVEIRA BAPTISTA DA SILVA	arquitetura bioclimática;, eficiência energética;, sistema de apoio à decisão;, projeto de arquitetura.		42003016032P0	AMPLIAÇÃO DA CAPACIDADE LABORATORIAL EM TECNOLOGIA DE USO RACIONAL DE ENERGIA DENTRO DO CONTEXTO DA LEI DE EFICIÊNCIA ENERGÉTICA / CAPACITAÇÃO DE ORGANISMO DE INSPEÇÃO E CERTIFICAÇÃO DE EFICIÊNCIA ENERGÉTICA DE EDIFICAÇÕES	128.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	ARCH E: sistema de apoio à tomada de decisão em projeto de arquitetura com ênfase em eficiência energética	1	QUALIDADE E TECNOLOGIA DO AMBIENTE CONSTRUÍDO
NUNES, C. S.	CRISTIANE DOS SANTOS NUNES	BCS - UFPel		27/04/2017		Ensino e Pesquisa	PORTUGUES	geometry;teaching exercises;teaching / learning;knowledge structures.	GRÁFICA DIGITAL APLICADA A PRÁTICA PROJECTUAL EM ARQUITETURA E URBANISMO	Sim		Sim	ADRIANE BORDA ALMEIDA DA SILVA	geometria;exercícios didáticos;ensino/aprendizagem;estruturas de saber.		42003016032P0	O PROCESSO DE ENSINO E APRENDIZAGEM DE PROJETO MEDIADO PELAS TECNOLOGIAS DA INFORMAÇAO E COMUNICAÇAO EM ARQUITETURA E DESIGN_núcleo UFPel	154.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	As disciplinas de geometria do curso de Arquitetura e Urbanismo da UFPel: uma análise de exercícios didáticos de 1972 a 2015	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
MOURA, P. W.	PAULA WRAGUE MOURA	BCS - UFPel		18/12/2017		Ensino e Pesquisa	PORTUGUES	Natural lighting;Light performance;Thermoenergetic performance;Administrative environments.	CONFORTO E SUSTENTABILIDADE DO AMBIENTE CONSTRUÍDO	Sim		Sim	CELINA MARIA BRITTO CORREA	Iluminação natural;Desempenho lumínico;Desempenho termoenergético;Ambientes administrativos.		42003016032P0	AVALIAÇÃO DO CONFORTO TÉRMICO E LUMÍNICO EM SISTEMAS CONSTRUTIVOS MODULARES APLICADOS EM PROJETOS ARQUITETÔNICOS, POR MEIO DE SIMULAÇÃO COMPUTACIONAL	171.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	Avaliação do desempenho lumínico e termoenergético em modelo de prédio administrativo: Estudo de caso na Universidade Federal do Rio Grande - FURG.	1	QUALIDADE E TECNOLOGIA DO AMBIENTE CONSTRUÍDO
DUTRA, J. J. C.	JANICE JARA CONCEICAO DUTRA	BCS - UFPel		26/09/2017		Ensino e Pesquisa	PORTUGUES	Land regularization;Growth Acceleration Programme;. Users? satisfaction.	PERCEPÇÃO E AVALIAÇÃO DO AMBIENTE URBANO PELO USUÁRIO	Sim		Sim	NIRCE SAFFER MEDVEDOVSKI	Regularização Fundiária;. Programa de Aceleração do Crescimento;. Satisfação dos Usuários.		42003016032P0	Análise de Inserção Urbana de Habitação de Interesse Social em Pelotas RS- Estudo de caso para minha casa minha vida faixa 1	136.0			Empresa Pública ou Estatal	DISSERTAÇÃO	CLT	Construindo a cidade e a cidadania: avaliação da implementação e da satisfação do usuário do PAC Urbanização de Assentamentos Precários no loteamento Anglo, Pelotas-RS	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
SILVA, D. S.	DANIELLE SOUZA DA SILVA	BCS - UFPel		29/09/2017		Ensino e Pesquisa	PORTUGUES	Garden-city Theory;Pelotas? General Plan;Pelotas? Extension Plan;Fernando Rullmann;Saturnino de Brito.	TEORIA, HISTÓRIA, PATRIMÔNIO E CRÍTICA	Sim		Sim	CELIA HELENA CASTRO GONSALES	Teoria cidade-jardim;Plano Geral de Pelotas;Plano de Expansão de Pelotas;Fernando Rullmann;Saturnino de Brito.		42003016032P0	ESTÉTICA, ARQUITETURA E PROJETO	102.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	Da cidade tradicional à cidade-jardim: modernidade em Pelotas na primeira metade do século XX Danielle Souza da Silva Pelotas,	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
SILVA, J. N.	JUCARA NUNES DA SILVA	BCS - UFPel		29/04/2017		Ensino e Pesquisa	PORTUGUES	Geometry;geometric processes;digital technologies;didactic strategies	GRÁFICA DIGITAL APLICADA A PRÁTICA PROJECTUAL EM ARQUITETURA E URBANISMO	Sim		Sim	ADRIANE BORDA ALMEIDA DA SILVA	Geometria;, processos geométricos;tecnologias digitais;estratégias didáticas		42003016032P0	O PROCESSO DE ENSINO E APRENDIZAGEM DE PROJETO MEDIADO PELAS TECNOLOGIAS DA INFORMAÇAO E COMUNICAÇAO EM ARQUITETURA E DESIGN_núcleo UFPel	111.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	Entre Gaudí e Gehry: reflexões sobre a estruturação de diretrizes didáticas nas áreas de representação e projeto de arquitetura	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
PINHO, R. B.	RAFAELA BARROS DE PINHO	BCS - UFPel		08/06/2017		Ensino e Pesquisa	PORTUGUES	Flea fairs;Contemporary urbanism;Cartography;Philosophy of difference.	URBANISMO CONTEMPORANEO	Sim		Sim	EDUARDO ROCHA	feira das pulgas;urbanismo contemporâneo;cartografia;filosofia da diferença.		42003016032P0	A construção de alternativas às dinâmicas urbanas excludentes a partir de novas formas de interpretar o processo de projeto do espaço habitado.	207.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	Feira das pulgas: cartografia da cidade na contemporaneidade	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
SILVA, M. E.	MARIANA ESTIMA SILVA	BCS - UFPel		19/06/2017		Ensino e Pesquisa	PORTUGUES	historical buildings;new uses;conservation;environmental comfort.	TECNOLOGIA E CONSERVAÇÃO DO AMBIENTE CONSTRUÍDO	Sim		Sim	ISABEL TOURINHO SALAMONI	prédios históricos;novos usos;conservação;conforto ambiental.		42003016032P0	Modelo de Coleta de Dados para Observação de Manifestações Patológicas em Fachadas na Cidade de Pelotas/RS	208.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	IMPACTO DO NOVO USO NO MICROCLIMA E NO ESTADO DE CONSERVAÇÃO DE EDIFICAÇÕES HISTÓRICAS RECICLADAS	1	QUALIDADE E TECNOLOGIA DO AMBIENTE CONSTRUÍDO
KERKHOFF, H. V.	HELEN VANESSA KERKHOFF	BCS - UFPel		25/04/2017		Ensino e Pesquisa	PORTUGUES	Furniture. Housing of Social Interest. Perception. Relationship environment behavior. User's Satisfaction.	PERCEPÇÃO E AVALIAÇÃO DO AMBIENTE URBANO PELO USUÁRIO	Sim		Sim	NIRCE SAFFER MEDVEDOVSKI	Mobiliário. Habitação de Interesse Social. Percepção. Relações ambiente comportamento. Satisfação do Usuário.		42003016032P0	A PRÁTICA DO DESIGN SOCIAL	237.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	Mobiliário para Habitação de Interesse Social: conflitos, percepção e satisfação dos usuários. O caso PAC-Anglo, Pelotas, RS.	1	ARQUITETURA, PATRIMÔNIO E SISTEMAS URBANOS
SANTOS, A. P. T.	ANA PAULA TEJADA DOS SANTOS	BCS - UFPel		22/09/2017		Ensino e Pesquisa	PORTUGUES	Hospital Lighting;. Color.;Light	CONFORTO E SUSTENTABILIDADE DO AMBIENTE CONSTRUÍDO	Sim		Sim	CELINA MARIA BRITTO CORREA	Iluminação Hospitalar;Luz;Cor		42003016032P0		192.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	O uso da Iluminação e das Cores como Facilitadores para o Bem-Estar do Usuário em Ambiente Hospitalar: Estudo em Setor de Quimioterapia em Pelotas/RS Ana	1	QUALIDADE E TECNOLOGIA DO AMBIENTE CONSTRUÍDO
