Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
MAIA, R. M.	RECHILENE MENDONCA MAIA BRAGA	Biblioteca Central - Campus Morumbi	62596408000125.0	16/12/2019	UNIVERSIDADE ANHEMBI MORUMBI - Bolsa Institucional por Mérito no Processo Seletivo - 100%	Ensino e Pesquisa	PORTUGUES	Non-residential balconies;Design;Ways of inhabiting;Institutional and commercial buildings;Convivence	TEORIA, HISTÓRIA E CRÍTICA DO DESIGN	Sim	48.0	Sim	AGDA REGINA DE CARVALHO	Varanda não residencial;Projeto;Modo de habitar;Edificações institucionais e/ou serviços;Convivência		33106010002P5	DESIGN E CORPO: NARRATIVAS E SUBJETIVIDADES	121.0			Instituição de Ensino e Pesquisa	TESE	CLT	Varandas em edifícios institucionais e serviços: Projeto e seu modo de habitar	1	DESIGN, ARTE E TECNOLOGIA
ALVARENGA, M. M.	MARCELO MARTINS DE ALVARENGA	Biblioteca Conde de Moreira Lima - BCML		20/02/2019		Ensino e Pesquisa	PORTUGUES	Technology parks;Business Incubators;Triple Propeller;Design Thinking	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	HENRIQUE MARTINS GALVAO	Inovação Aberta;Parques Tecnológicos;Incubadoras de Empresas;Hélice Tripla;Design Thinking		33245010001P7		141.0			Outros	PRODUTO, PROCESSO OU TÉCNICA		A GESTÃO DA INOVAÇÃO ABERTA ALINHADA COM A HÉLICE TRÍPLICE E DESIGN THINKING DOS PARQUES TECNOLÓGICOS E INCUBADORAS DE EMPRESAS NO VALE DO PARAÍBA ? SP	1	Design, Tecnologia e Inovação
MOURA, L. C.	LUIZ CLAUDIO DE MOURA	Biblioteca Conde de Moreira Lima - BCML		21/02/2019		Ensino e Pesquisa	PORTUGUES	Single Health Service;Regulation;Satisfaction;Innovation;Design Thinking	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	HENRIQUE MARTINS GALVAO	Serviço Único de Saúde;Regulação;Satisfação;Inovação;Design Thinking		33245010001P7		120.0			Empresa Privada	PRODUTO, PROCESSO OU TÉCNICA	CLT	A PERCEPÇÃO DA QUALIDADE DOS SERVIÇOS NO SISTEMA ÚNICO DE SAÚDE (SUS) MUNICIPAL COM A ABORDAGEM DO DESIGN THINKING	1	Design, Tecnologia e Inovação
ELIAS, M.	MARCELO DE ELIAS	Biblioteca Conde de Moreira Lima - BCML		08/08/2019		Ensino e Pesquisa	PORTUGUES	Design Thinking;People Management Projects;Human Resources	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	HENRIQUE MARTINS GALVAO	Design Thinking;Projetos de Gestão de Pessoas;Recursos Humanos		33245010001P7		88.0			Empresa Privada	PRODUTO, PROCESSO OU TÉCNICA	Colaborador	A UTILIZAÇÃO DO DESIGN THINKING EM PROJETOS DE GESTÃO DE PESSOAS	1	Design, Tecnologia e Inovação
PEREIRA, P. A.	PAULO ALESSANDRO PEREIRA	Biblioteca Conde de Moreira Lima - BCML		09/01/2019		Ensino e Pesquisa	PORTUGUES	Design;Management;Design Management;Academic secretary;Private university	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	NELSON TAVARES MATIAS	Design;Gestão;Gestão de Design;Secretaria Acadêmica;Universidade Particular		33245010001P7		80.0			Empresa Privada	PRODUTO, PROCESSO OU TÉCNICA	CLT	ANÁLISE DA VIABILIDADE DE APLICAÇÃO DA GESTÃO DE DESIGN EM UMA SECRETARIA ACADÊMICA	1	Design, Tecnologia e Inovação
PIRES, W. G.	WELTON GLEDISON PIRES	Biblioteca Conde de Moreira Lima - BCML		26/06/2019		Ensino e Pesquisa	PORTUGUES	Autistic Spectrum Disorde;Daily Activities;Mobile Applications;Design;DIC;Technology	PROJETO DE PRODUTO	Sim		Sim	CLAUDIA LYSIA DE OLIVEIRA ARAUJO	Transtorno Espectro Autísta;Atividades Cotidianas;Aplicativos Móveis;Design;DIC;Tecnologia		33245010001P7		75.0			Empresa Privada	DESENVOLVIMENTO DE APLICATIVO	CLT	APLICATIVO DE SUPORTE DE ATIVIDADES DE VIDA DIÁRIA PARA CRIANÇAS COM TRANSTORNO DO ESPECTRO AUTISTA	1	Design, Tecnologia e Inovação
BENTO, M. A. S.	MARCOS AUGUSTO DA SILVA BENTO	Biblioteca Conde de Moreira Lima - BCML		16/08/2019		Ensino e Pesquisa	PORTUGUES	Product Design;Sensory Perception;Industrial Materials;PERMATUS;Assistive Technology;Social Technologies	PROJETO DE PRODUTO	Sim		Sim	ROSINEI BATISTA RIBEIRO	Design de Produto;Percepção Sensorial;Materiais Industriais;PERMATUS;Tecnologia Assistiva;Projeto de Produto;Tecnologias Sociais		33245010001P7		66.0			Empresa Pública ou Estatal	PROJETO TÉCNICO	Servidor Público	AVALIAÇÃO DA PERCEPÇÃO DE PESSOAS COM DEFICIÊNCIA VISUAL, EM UMA INSTITUIÇÃO DE ENSINO, SOBRE A APLICAÇÃO DA FERRAMENTA PERMATUS EM PISOS TÁTEIS DE DIFERENTES MATERIAIS	1	Design, Tecnologia e Inovação
SOLCIA, A. H.	ANDERSON HENRIQUE SOLCIA	Biblioteca Conde de Moreira Lima - BCML		16/08/2019		Ensino e Pesquisa	PORTUGUES	Universal Design;Space Accessibility Handbook;Tactile floor;Product Design;Social Technology	PROJETO DE PRODUTO	Sim		Sim	ROSINEI BATISTA RIBEIRO	Design Universal;Manual de Acessibilidade Espacial;Piso Tátil;Projeto de Produto;Tecnologias Sociais		33245010001P7		101.0				MANUAL DE OPERAÇÃO TÉCNICA		DESENVOLVIMENTO DE MANUAL DE ACESSIBILIDADE ESPACIAL PARA UMA INSTITUIÇÃO DE ENSINO SUPERIOR BASEADO NO DESIGN UNIVERSAL	1	Design, Tecnologia e Inovação
REPINALDO, P. O. T.	PEDRO OTAVIO TIBURCIO REPINALDO	Biblioteca Conde de Moreira Lima - BCML		14/02/2019		Empresas	PORTUGUES	Integrated system;Usability;User experience;Design	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	LUCIANI VIEIRA GOMES ALVARELI	Sistema Integrado;Usabilidade;Experiência do usuário;Design		33245010001P7		77.0			Empresa Pública ou Estatal	SOFTWARE	CLT	Desenvolvimento de um Sistema de Gestão Integrado Universitário com foco na Experiência dos usuários	1	Design, Tecnologia e Inovação
LOYOLLA, V. F. G.	VERIDIANE FERREIRA GUEDES	Biblioteca Conde de Moreira Lima - BCML		14/08/2019		Ensino e Pesquisa	PORTUGUES	Resolutions;NIT;Intellectual property;Design Thinking	PROJETO DE PRODUTO	Sim		Sim	JOSE WILSON DE JESUS SILVA	Resoluções;NIT;Propriedade Intelectual;Design Thinking		33245010001P7		62.0				PRODUTO, PROCESSO OU TÉCNICA		DESENVOLVIMENTO DOS ASPECTOS LEGAIS QUE REGEM O NÚCLEO DE INOVAÇÃO TECNOLÓGICA (NIT) UNIFATEA ? LORENA/SP	1	Design, Tecnologia e Inovação
FUCUDA, U. S.	ULISSES SHINJI FUCUDA	Biblioteca Conde de Moreira Lima - BCML		16/08/2019		Outros	PORTUGUES	Strategic Design;Industries;Metropolitan Region of the Paraíba Valley and North Coast;Design and Innovation	PROJETO DE PRODUTO	Sim		Sim	ROSINEI BATISTA RIBEIRO	Design Estratégico;Indústrias;Região Metropolitana do Vale do Paraíba e Litoral Norte;Design e Inovação		33245010001P7		91.0			Empresa Privada	RELATÓRIO FINAL DE PESQUISA		DESIGN E INOVAÇÃO: MAPEAMENTO E ANÁLISE NAS INDÚSTRIAS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE (SUB-REGIÃO 3)	1	Design, Tecnologia e Inovação
GONCALVES, L. P.	LUCAS PLACER GONCALVES	Biblioteca Conde de Moreira Lima - BCML		07/02/2019		Ensino e Pesquisa	PORTUGUES	Product Design;Selection of Materials;Niobium and its alloys;Jewelry design;Machining Processes;Microstructural Characterization	PROJETO DE PRODUTO	Sim		Sim	ROSINEI BATISTA RIBEIRO	Design de Produto;Seleção de Materiais;Nióbio e suas ligas;Design de Joias;Processos de Usinagem;Caracterização Microestrutural		33245010001P7		68.0			Instituição de Ensino e Pesquisa	PRODUTO, PROCESSO OU TÉCNICA	CLT	DESIGN E SELEÇÃO DE MATERIAIS: ADAPTABILIDADE DE CONCEITOS PROJETUAIS DO DESIGN NA ELABORAÇÃO DE JOIAS DE NIÓBIO	1	Design, Tecnologia e Inovação
SILVA, P. J. B.	PABLO JOEVALNER BASTOS DA SILVA	Biblioteca Conde de Moreira Lima - BCML		13/02/2019		Ensino e Pesquisa	PORTUGUES	Educational technology;digital mobility;virtual environment;interface design	PROJETO DE PRODUTO	Sim		Sim	NELSON TAVARES MATIAS	Tecnologia educacional;mobilidade digital;ambiente virtual;design de interfaces		33245010001P7		113.0				SOFTWARE		Design Sprint aplicado ao desenvolvimento de aplicativo móvel para o ensinoaprendizagem de Paleontologia em cursos de Biologia do ensino superior	1	Design, Tecnologia e Inovação
CASTRO, V. I. G.	VANESSA INES GRILO DE CASTRO	Biblioteca Conde de Moreira Lima - BCML		02/08/2019		Ensino e Pesquisa	PORTUGUES	Product Design;Layout;Carbon Steel;Foundry;Railway Industry	PROJETO DE PRODUTO	Sim		Sim	ROSINEI BATISTA RIBEIRO	Projeto de Produto;Layout;Normalização;Aço Carbono;Fundição;Industria Ferroviária		33245010001P7		100.0			Empresa Privada	PROJETO DE APLICAÇÃO OU ADEQUAÇÃO TECNOLÓGICA	CLT	DESIGN, TECNOLOGIA E INOVAÇÃO: REDUÇÃO DO CICLO DE TRATAMENTO TÉRMICO DE NORMALIZAÇÃO EM TRAVESSAS FERROVIÁRIAS FUNDIDAS	1	Design, Tecnologia e Inovação
MELLO, E. R. C. E.	EUGENIO RIBEIRO DA CUNHA E MELLO	Biblioteca Conde de Moreira Lima - BCML		18/12/2019		Ensino e Pesquisa	PORTUGUES	portable too;recycling;product design;design and innovation;social technologies	PROJETO DE PRODUTO	Sim		Sim	ROSINEI BATISTA RIBEIRO	ferramenta portátil;reciclagem;projeto de produto;design e inovação;tecnologias sociais		33245010001P7		82.0			Empresa Privada	PRODUTO, PROCESSO OU TÉCNICA	CLT	DISPOSITIVO PORTÁTIL PARA OS CATADORES DE MATERIAIS RECICLÁVEIS	1	Design, Tecnologia e Inovação
BRITO, A. M.	ADRIANO MONTEIRO DE BRITO	Biblioteca Conde de Moreira Lima - BCML		07/02/2019		Ensino e Pesquisa	PORTUGUES	Autism;Emotion;Game for Autist;Game Mobile;Educational Game	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	WELLINGTON DE OLIVEIRA	Design;Emoção;Jogo para Autista;Game Mobile;Jogo Educativo		33245010001P7		113.0				MATERIAL DIDÁTICO E INSTRUCIONAL		ENGENHARIA KANSEI COMO PRESSUPOSTO PARA O DESENVOLVIMENTO DE PROCESSOS DE DESIGN E CRIAÇÃO EM UM JOGO EDUCATIVO	1	Design, Tecnologia e Inovação
SILVA, A. M.	ADILSON MARTINS DA SILVA	Biblioteca Conde de Moreira Lima - BCML		18/02/2019		Ensino e Pesquisa	PORTUGUES	Strategic management;Processes management;People management;Innovation	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	HENRIQUE MARTINS GALVAO	Gestão Estratégica;Gestão de Processos;Gestão de Pessoas;Inovação		33245010001P7		80.0			Empresa Privada	RELATÓRIO FINAL DE PESQUISA	CLT	INFLUÊNCIAS E DESAFIOS DA INDÚSTRIA 4.0 PARA A IMPLEMENTAÇÃO E CAPACITAÇÃO PROFISSIONAL: ESTUDO DE CASOS MÚLTIPLOS	1	Design, Tecnologia e Inovação
FERRAZ, R. M.	RAQUEL MARTINS FERRAZ	Biblioteca Conde de Moreira Lima - BCML		07/08/2019		Ensino e Pesquisa	PORTUGUES	Education Professional;Health Education;Educational personnel	PROJETO DE PRODUTO	Sim		Sim	CLAUDIA LYSIA DE OLIVEIRA ARAUJO	Educação Profissionalizante;Educação em saúde;Educação pessoal		33245010001P7		77.0			Empresa Privada	DESENVOLVIMENTO DE APLICATIVO	Colaborador	METODOLOGIAS ATIVAS E O ENSINO TECNICISTA NA ÁREA DA SAÚDE, ELUCIDANDO A PRÁTICA DOCENTE	1	Design, Tecnologia e Inovação
BIZAIO, E. A. F. R.	ERICA APARECIDA FREIRE RAMOS BIZAIO	Biblioteca Conde de Moreira Lima - BCML		25/02/2019		Ensino e Pesquisa	PORTUGUES	Strategic Design;Entrepreneurship;Innovation;Small Businesses	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	HENRIQUE MARTINS GALVAO	Design Estratégico;Empreendedorismo;Inovação;Pequenos Negócios		33245010001P7		118.0			Instituição de Ensino e Pesquisa	PRODUTO, PROCESSO OU TÉCNICA	Servidor Público	O DESIGN COMO NOVA PERSPECTIVA PARA VANTAGEM COMPETITIVA EM PEQUENOS NEGÓCIOS.	1	Design, Tecnologia e Inovação
ESPADA, A. B.	ALEXANDRE BARBOSA ESPADA	Biblioteca Conde de Moreira Lima - BCML		14/08/2019		Ensino e Pesquisa	PORTUGUES	Content Marketing;Consumer Journey;Digital Marketing;Thinking Design;Marketing Funne;Persona	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	JOSE WILSON DE JESUS SILVA	Design Thinking;Funil de Marketing;Jornada de Compra do Consumidor;Marketing de Conteúdo;Marketing Digital;Persona		33245010001P7		145.0			Empresa Privada	PROJETO DE APLICAÇÃO OU ADEQUAÇÃO TECNOLÓGICA	CLT	O DESIGN THINKING APLICADO NA CRIAÇÃO DO MARKETING DE CONTEÚDO	1	Design, Tecnologia e Inovação
DIAS, C. R. M. A.	CLAUDIA REGINA MORAIS	Biblioteca Conde de Moreira Lima - BCML		08/08/2019		Ensino e Pesquisa	PORTUGUES	Complete streets;Design thinking;Urban planning;Sustainable mobility	PROJETO DE PRODUTO	Sim		Sim	CLAUDIA LYSIA DE OLIVEIRA ARAUJO	Ruas Completas;Design thinking;Planejamento urbano;Mobilidade sustentável		33245010001P7		115.0				PROJETO TÉCNICO		O USO DOS CONCEITOS DE RUA COMPLETA COMO UMA PROPOSTA DE MOBILIDADE SUSTENTÁVEL APLICADOS EM DUAS RUAS DO CENTRO HISTÓRICO DO MUNICÍPIO DE GUARATINGUETÁ	1	Design, Tecnologia e Inovação
SILVA, H. M.	HELIO MOREIRA DA SILVA	Biblioteca Conde de Moreira Lima - BCML		14/08/2019		Ensino e Pesquisa	PORTUGUES	Interaction Design;Programming Teaching;Computational thinking;Logical reasoning;Scratch	PROJETO DE PRODUTO	Sim		Sim	PAULO SERGIO DE SENA	Design de Interação;Ensino de Programação;Pensamento Computacional;Raciocínio Lógico;Scratch		33245010001P7		71.0			Empresa Pública ou Estatal	MATERIAL DIDÁTICO E INSTRUCIONAL	Servidor Público	PENSAMENTO COMPUTACIONAL: DESENVOLVIMENTO DO MATERIAL PEDAGÓGICO PARA O ENSINO DE PROGRAMAÇÃO DE GAMES 2D NA EDUCAÇÃO BÁSICA AUXILIADO PELO DESIGN DE INTERAÇÃO	1	Design, Tecnologia e Inovação
CONDE, J. L.	JORGE LUIZ CONDE	Biblioteca Conde de Moreira Lima - BCML		14/02/2019		Ensino e Pesquisa	PORTUGUES	Design Thinking;Active Learning;Protagonist Student;Educational Innovation	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	LUCIANI VIEIRA GOMES ALVARELI	Design Thinking;Aprendizagem Ativa;Aluno Protagonista;Inovação Educacional		33245010001P7		154.0			Empresa Privada	PRODUTO, PROCESSO OU TÉCNICA	CLT	PRÁTICAS INOVADORAS PARA APRENDIZAGEM ATIVA: um estudo de caso a partir do Design Thinking	1	Design, Tecnologia e Inovação
GONCALVES, J. C. R.	JOSE CARLOS RIBEIRO GONCALVES	Biblioteca Conde de Moreira Lima - BCML		13/02/2019		Ensino e Pesquisa	PORTUGUES	Entrepreneurship;Social Transformation;Youth;Entrepreneurial Education;Design Thinking;Coaching	PROJETO DE PRODUTO	Sim		Sim	PAULO SERGIO DE SENA	Empreendedorismo;Transformação Social;Juventude;Educação Empreendedora;Design Thinking;Coaching		33245010001P7		151.0			Empresa Privada	PRODUTO, PROCESSO OU TÉCNICA	CLT	PROJETO PEDAGÓGICO COMO INSTRUMENTO PARA DESENVOLVIMENTO DO ENSINO EMPREENDEDOR COM BASE NA METODOLOGIA DESIGN THINKING.	1	Design, Tecnologia e Inovação
SOARES, N. A.	NATALIA APARECIDA SOARES	Biblioteca Conde de Moreira Lima - BCML		01/02/2019		Ensino e Pesquisa	PORTUGUES	Design;Packaging;Multipack;Material reductio	PROJETO DE PRODUTO	Sim		Sim	NELSON TAVARES MATIAS	Design;Embalagem;Multipack;Redução de material		33245010001P7		88.0			Empresa Privada	PRODUTO, PROCESSO OU TÉCNICA	CLT	REDUÇÃO DE MATERIAL NA EMBALAGEM SECUNDÁRIA DE CREMES DENTAIS	1	Design, Tecnologia e Inovação
VIEIRA, M. S.	MARILENE DA SILVA VIEIRA SOUZA	Biblioteca Conde de Moreira Lima - BCML		12/08/2019		Ensino e Pesquisa	PORTUGUES	Transparency Portal;Access to Information Law;Public Administration;Accountability;Service Thinking Design	INOVAÇÃO E EMPREENDEDORISMO	Sim		Sim	HENRIQUE MARTINS GALVAO	Portal de Transparência;Lei de Acesso à Informação;Administração Pública;Accountability;Design Thinking de Serviços		33245010001P7		117.0			Empresa Pública ou Estatal	PRODUTO, PROCESSO OU TÉCNICA	Servidor Público	UMA ANÁLISE DO PORTAL DE TRANSPARÊNCIA MUNICIPAL: ESTUDO BASEADO NA LEI DE ACESSO À INFORMAÇÃO NA PERSPECTIVA DO DESIGN THINKING DE SERVIÇOS	1	Design, Tecnologia e Inovação
BARBOSA, B. A.	BEATRIZ AZEVEDO BARBOSA	Centro Universitário Belas Artes de São Paulo		03/12/2019		Profissional Autônomo	PORTUGUES	Additive manufacturing;Eyeglass frame;Experience characterization	2ª LINHA: ARTE, DESIGN E TECNOLOGIA	Sim		Sim	MARIA CAROLINA GARCIA	Armação de óculos;Caracterização de experiência;Manufatura aditiva		33248010001P0	Cultura da convergência em espaços urbanos: nudging design, experiência estética e economia de compartilhamento	78.0			Empresa Privada	DISSERTAÇÃO	Colaborador	A aplicabilidade da manufatura aditiva para produzir armações de óculos graduados	1	Arquitetura na Cidade
AGHAZARIAN, M. G. S. S.	MARION GOMES SANTOS SOBRINHO AGHAZARIAN	Centro Universitário Belas Artes de São Paulo		28/08/2019		Empresas	PORTUGUES	housing;pulic policy;housing deficit;my house my life	1ª LINHA: HABITAT: PROJETOS E PRÁTICAS	Sim		Sim	ENIO MORO JUNIOR	habitação;políticas públicas;déficit habitacional;minha casa minha vida		33248010001P0	Estudo crítico dos projetos de requalificação urbana de grande porte realizados no século XXI	99.0			Empresa Privada	DISSERTAÇÃO	CLT	A PRODUÇÃO HABITACIONAL NO MUNICÍPIO DE SÃO PAULO A PARTIR DO PROGRAMA MINHA CASA MINHA VIDA, FAIXA 1	1	Arquitetura na Cidade
MOREIRA, E. R.	EDSON REGGIANE MOREIRA	Centro Universitário Belas Artes de São Paulo		23/09/2019		Profissional Autônomo	PORTUGUES	Alienation;Technological acceleration;Embotiment;Urbanism;Public place	1ª LINHA: HABITAT: PROJETOS E PRÁTICAS	Sim		Sim	DENISE FALCAO PESSOA	Alienação;Aceleração tecnológica;Corporificação;Urbanismo;Espaço Público		33248010001P0	Estudo crítico dos projetos de requalificação urbana de grande porte realizados no século XXI	147.0			Outros	DISSERTAÇÃO	Colaborador	OS EFEITOS ALIENANTES DO ESPAÇO PÚBLICO NA PÓS-MODERNIDADE NA METRÓPOLE PAULISTANA	1	Arquitetura na Cidade
COSTA, C.	CEZAR DE COSTA		889834000108.0	25/02/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Empresas	PORTUGUES	-	DESIGN DE SISTEMAS DE PRODUÇÃO E UTILIZAÇÃO	Sim	24.0	Sim	ADRIANO HEEMANN	-		40001016053P0		0.0				DISSERTAÇÃO		Abordagem Colaborativa de Design para Políticas Públicas: um estudo sobre a iniciativa Global Gov Jam como ferramenta de governança e gestão pública local	1.0	DESIGN GRÁFICO E DE PRODUTO
PAOLIELLO, P. C.	PIERA CONSALTER PAOLIELLO	UFPR	889834000108.0	27/02/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social		PORTUGUES	Collaborative Design.;Social Projects.;Comparative Analysis.	DESIGN DE SISTEMAS DE PRODUÇÃO E UTILIZAÇÃO	Sim	24.0	Sim	ADRIANO HEEMANN	Design Colaborativo.;Projetos Sociais.;Análise Comparativa.		40001016053P0		94.0				DISSERTAÇÃO		ABORDAGENS COLABORATIVAS DE DESIGN ORIENTADAS A PROJETOS SOCIAIS	1.0	DESIGN GRÁFICO E DE PRODUTO
SCIAMANA, J. L.	JULIA LETICIA SCIAMANA	UFPR	889834000108.0	21/02/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Empresas	PORTUGUES	Intangible Assets.;Human Capital.;Design Management.;Business value.	DESIGN DE SISTEMAS DE PRODUÇÃO E UTILIZAÇÃO	Sim	24.0	Sim	VIRGINIA SOUZA DE CARVALHO BORGES KISTMANN	Ativos Intangíveis.;Capital Humano.;Gestão de Design.;Valor Organizacional		40001016053P0		206.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Bolsa de Fixação	ATIVOS INTANGÍVEIS DO CAPITAL HUMANO DA GESTÃO DE DESIGN: ELEMENTOS PARA AGREGAÇÃO DE VALOR ORGANIZACIONAL.	1.0	DESIGN GRÁFICO E DE PRODUTO
CAMERA, T. C. F.	TAYANE CAROLINE FIAMETTI CAMERA	UFPR	889834000108.0	26/02/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Thermal comfort.;Clothing.;Thermal manikin.	DESIGN DE SISTEMAS DE PRODUÇÃO E UTILIZAÇÃO	Sim	12.0	Sim	ALOISIO LEONI SCHMID	Conforto térmico.;Vestuário.;Manequim térmico		40001016053P0		128.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Bolsa de Fixação	CALORÍMETRO DE BAIXO CUSTO PARA AVALIAÇÃO DE TÊXTEIS: CONFORTO TÉRMICO NO DESIGN DE MODA	1.0	DESIGN GRÁFICO E DE PRODUTO
GARCIA, A. M.	ALINE MULLER GARCIA	UFPR	889834000108.0	25/02/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	bath;sustainable consumption;consumption habits;social housing project;Sustainable	DESIGN DE SISTEMAS DE PRODUÇÃO E UTILIZAÇÃO	Sim	24.0	Sim	AGUINALDO DOS SANTOS	banho, consumo sustentável;hábitos de consumo;Habitação de Interesse Social;Sistemas Produto+Serviço Sustentáveis;design de serviços;design sustentável.		40001016053P0		263.0			Empresa Privada	DISSERTAÇÃO	CLT	CONSUMO SUSTENTÁVEL E O HÁBITO DE TOMAR BANHO: METACONCEITOS DE SISTEMAS PRODUTO+SERVIÇO SUSTENTÁVEIS PARA HABITAÇÕES DE INTERESSE SOCIAL	1.0	DESIGN GRÁFICO E DE PRODUTO
CEZAROTTO, M. A.	MATHEUS ARAUJO CEZAROTTO	UFPR	889834000108.0	25/09/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	INGLES	Educational Games.;Game Design.;Dyscalculia.;Motivation.	DESIGN DE SISTEMAS DE INFORMAÇÃO	Sim	48.0	Sim	ANDRE LUIZ BATTAIOLA	Jogos educacionais.;Game Design.;Discalculia.		40001016053P0	Design de jogos para crianças com discalculia do desenvolvimento	280.0				TESE		Detailed game design recommendations to foster and sustain the motivation of children with dyscalculia in educational digital games	1.0	DESIGN GRÁFICO E DE PRODUTO
RIBEIRO, G. Y. A.	GISELE YUMI ARABORI RIBEIRO	UFPR		25/03/2019		Profissional Autônomo	PORTUGUES	Accessibility,;see color code,;tactile image,;assistive technologie,;inclusive design.	DESIGN DE SISTEMAS DE PRODUÇÃO E UTILIZAÇÃO	Sim		Sim	MARIA LUCIA LEITE RIBEIRO OKIMOTO	Acessibilidade,;co?digo see color,;imagem ta?til,;tecnologia assistiva,;design inclusivo.		40001016053P0		120.0			Outros	DISSERTAÇÃO		ESTUDO PARA A APLICAÇÃO DO CÓDIGO ?SEE COLOR? EM IMAGENS	1.0	DESIGN GRÁFICO E DE PRODUTO
BONIFACIO, B. C.	BRUNA CARMONA BONIFACIO	UFPR	889834000108.0	25/02/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Empresas	PORTUGUES	Material culture.;Woman?s work. Woman?s history.;Surface design.;Woman?s designers.	DESIGN DE SISTEMAS DE PRODUÇÃO E UTILIZAÇÃO	Sim	24.0	Sim	RONALDO DE OLIVEIRA CORREA	Cultura material;Trabalho das mulheres;História das Mulheres;Design de superfície;Mulheres Designers.		40001016053P0		197.0			Empresa Pública ou Estatal	DISSERTAÇÃO	CLT	Experiências de mulheres no design de superfície: narrativas sobre trabalho e trajetórias de Goya Lopes e Renata Rubim	1.0	DESIGN GRÁFICO E DE PRODUTO
AFONSO, C. H. B.	CAROLINA HAIDEE BAIL AFONSO ROSENMANN	UFPR	889834000108.0	01/07/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Outros	PORTUGUES	Ceramic Design,;Additive Manufacturing,;Food Design,;Design and Emotion,;Design Management.	DESIGN DE SISTEMAS DE PRODUÇÃO E UTILIZAÇÃO	Sim	12.0	Sim	VIRGINIA SOUZA DE CARVALHO BORGES KISTMANN	Design de cerâmicos,;Manufatura Aditiva,;Food Design,;Design & Emoção,;Gestão de Design		40001016053P0		206.0			Outros	DISSERTAÇÃO	CLT	GESTÃO DE DESIGN, MANUFATURA ADITIVA E EMOÇÃO: cerâmicas de mesa para estabelecimentos comerciais gastronômicos	1.0	DESIGN GRÁFICO E DE PRODUTO
FONTANA, I. M.	ISABELA MANTOVANI FONTANA	UFPR		18/12/2019		Ensino e Pesquisa	PORTUGUES	Collaborative design.;Mass customization.;Product development.;Enabler.	DESIGN DE SISTEMAS DE PRODUÇÃO E UTILIZAÇÃO	Sim		Sim	ADRIANO HEEMANN	Design colaborativo.;Customização em massa.;Desenvolvimento de produto.;Habilitador.		40001016053P0		174.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	HABILITADOR PARA A COLABORAÇÃO NO DESIGN PARA A CUSTOMIZAÇÃO EM MASSA EM MICRO E PEQUENAS EMPRESAS	1.0	DESIGN GRÁFICO E DE PRODUTO
